CSSU + Connected Lab Hack Night
2017-03-17
17:30:00
Joint General Assembly
2015-04-21
14:00:00
CS Apparel Design Contest
2017-02-05
22:00:00
Computer Science Pub Night
2015-11-06
20:00:00
CSSU End of Year Pub Night
2015-03-20
20:00:00
Computer Science FROSH Day
2015-09-12
09:00:00
CSSU x Overbond Hackathon
2016-06-17
17:00:00
CS Games Night
2015-03-27
19:00:00
Computer Science Pub (and Karaoke) Night
2016-02-12
21:00:00
CSSU Hack Night IV: Web dev and Chill (cuz it's cold)
2016-01-29
16:00:00
CSSU Games Night
2015-12-04
20:00:00
Computer Science Frosh 2016
2016-09-10
10:00:00
CSSU Pub Night
2015-02-13
20:30:00
CSSU Presents: Hack Night II
2015-10-30
16:00:00
End of Year Dinner
2015-04-17
19:00:00
Games Night
2017-03-03
18:00:00
CSSU Hack Night III in collaboration with UTDTA
2015-11-27
16:00:00
CSSU presents: Hack Night
2015-10-02
16:00:00
End of Year Games Night
2016-04-01
20:00:00
CSSU Election / Teacher Awards
2015-03-23
13:00:00
Yelp Tech Talk @ Toronto - in partnership Computer Science Student Union
2015-09-17
18:30:00
CSSU Pub Night (Live Music ft. Good Kid)
2016-11-03
20:00:00
